month,prob_still_closed,leakage_p50,leakage_p90,usdjpy_p50,usdjpy_p10,usdjpy_p90,jp10y_p50,us10y_p50,total_spr_p50,national_spr_p50,commercial_p50,boj_hike_prob,repatriation_prob,cum_leakage_p50
2026-06,0.91525,1.4908643670157307,1.618024500762986,160.79752810789893,158.44250423829303,163.107982918912,2.754883090127178,4.619477171303762,641.0190270738676,380.3990270738677,39.75211420244589,0.09045,0.0,44.72593101047192
2026-07,0.8246,1.3517643370460093,1.485085623175484,160.00766383764255,156.73417496939285,163.3273178529838,2.7896083159813427,4.671396824041601,610.4519653552588,349.83196535525883,25.996824953084207,0.1945,0.21675,85.26361573562487
2026-08,0.7274,1.204130729030751,1.3486423689401905,159.18907746588872,155.82860077144906,163.15485921030617,2.8244119784586283,4.729482251365693,580.9322055618616,320.3122055618616,13.84737855090886,0.302,0.40525,121.4317599909804
2026-09,0.6267,1.0477809276877894,1.2154771599876475,158.9499138260188,154.95541164143853,163.2487070905106,2.859908302500356,4.772846462369456,553.3400714578406,292.7200714578406,3.512700798381081,0.4114,0.52655,152.91713188287656
2026-10,0.52845,0.8604543258850286,1.0822745672224765,158.88229763106574,154.17353186861067,163.72507233511934,2.8940987248508385,4.808202913516037,530.2694089533832,269.64940895338304,0.08642211550584644,0.51925,0.6134,177.90848300539704
2026-11,0.43389999999999995,0.17096259100141503,0.9492665346950616,158.91602505985855,153.53802351662267,164.2636036302846,2.9293504448847543,4.83291771560672,517.7325921634375,257.11259216343745,0.7369545702097025,0.6179,0.67705,188.73234606575642
2026-12,0.34540000000000004,0.15882868816093226,0.818819044416893,158.9402249323207,153.02539351646678,164.83770899214215,2.9656878709562173,4.854962584367774,513.3665175638619,252.74651756386174,0.8496000145754725,0.7065,0.72785,193.04981949451968
2027-01,0.26780000000000004,0.15042935456442907,0.6876031841247063,158.96308749240643,152.53940525277375,165.4122967052025,3.000524543291051,4.871726052703238,509.29791988805744,248.67791988805743,0.9081832462830333,0.78255,0.76925,197.22202922721402
2027-02,0.19855,0.14548447332055467,0.6106894237136874,158.98958115283554,151.94092954447225,165.8061500231703,3.0355176436035185,4.886453048532537,505.43566858342984,244.81566858342995,0.9389829903161315,0.8431,0.8056,201.1867820802002
